text,label
ស្ត្រីដែលញ៉ាំអាហារដែលផ្តល់នូវសុខភាពបំផុតនោះ គឺមាន៣៦%ថយចុះហានិភ័យនៃជំងឺទឹកនោមផ្អែមជាងអ្នកដែលញ៉ាំអាហារដែលមិនល្អបំផុត៕,Cambodia
ប្រភេទសំខាន់នៃជាតិខ្លាញ់ដែលមាននៅក្នុងប្រេងអូលីវ គឺជាពពួកអាស៊ីតខ្លាញ់…យោងទៅតាមសេចក្តីរាយការណ៍ជាច្រើនពីសារព័ត៌មាននានាបានឲ្យដឹងថា ថ្នាំងងុយគេងមានជាប់ទាក់ទងនឹងការប្រឈមកាន់តែខ្ពស់នឹងការស្លាប់។,Cambodia
…មុនពេលអ្នកសម្រេចចិត្តប្រើថ្នាំប្រឆាំងការបាក់ទឹកចិត្ត យកល្អគួរតែស្វែងយល់អំពីកត្តាមួយចំនួនសិនដូចជា៖ជំងឺរលាកសន្លាក់ហ្គោដត្រូវបានសម្គាល់ដឹងតាមរយៈការកើនឡើងនៃជាតិអាស៊ីតអ៊ុយរិកក្នុងរាងកាយ ដែលនាំឲ្យសន្លាក់ទៅជាហើម…ប្រភេទជំងឺបេះដូងដែលកើតឡើងញឹកញាប់បំផុតគឺកើតឡើងនៅពេលដែលកំណកជាតិខ្លាញ់កើនឡើងនៅលើជញ្ជាំងសរសៃឈាមដែលដឹកនាំឈាមចូលទៅក្នុងបេះដូង។,Cambodia
ខាងក្រោមនេះខ្ញុំសូមណែនាំនូវវិធីខ្លះៗក្នុងការបន្ថយការប្រឈមនឹងជំងឺបេះដូងបានច្រើនបំផុត៖,Cambodia
វិធីសាស្ត្របន្ថយអាការៈក្តៅក្រហាយទ្រូងនៅផ្ទះដោយខ្លួនឯង,Cambodia
អាការៈក្តៅក្រហាយដើមទ្រូង គឺជាសញ្ញាព្រមាននៃជំងឺរលាកក្រពះ។,Cambodia
យ៉ាងណាមិញ យុទ្ធសាស្ត្រមួយចំនួនខខាងក្រោមនជអាចជួយបន្ថយអាការៈក្រហាយទ្រូងរបស់អ្នកបាន ៖ (អាន:ថ្នាំងងុយគេង ពេលអ្នកគួរប្រើ) (អាន:ស្បែកកូនរបស់អ្នកនឹងស្អាតហើយមិនរមាស់បើធ្វើតាមវិធីនេះ តើកូនស្រីរបស់អ្នកចេះតែរមាស់ស្បែកមែនទេ?) ប្រភេទសំខាន់នៃជាតិខ្លាញ់ដែលមាននៅក្នុងប្រេងអូលីវ គឺជាពពួកអាស៊ីតខ្លាញ់…មនុស្សម្នាក់ដែលមានជំងឺថប់អារម្មណ៍ច្រើនតែជាមនុស្សបារម្ភខ្លាំង និងច្រើនតែយល់ថាខ្លួនឯងពិបាកនឹងរស់នៅខ្លាំងណាស់ពីមួយថ្ងៃទៅមួយថ្ងៃ។,Cambodia
…ការដេកមិនលក់អាចធ្វើអោយអ្នកអារម្មណ៍មិនល្អហើយមានជំងឺជាច្រើន។,Cambodia
ដូច្នេះបើសិនជាអ្នក ដេកមិន…សុបិន្តអាក្រក់ គឺជាក្តីសុបិន្តដែលគួរឲ្យមានការព្រួយបារម្ភ…ស្នាមខ្មៅក្រោមក្លៀកគឺជាកង្វល់សម្រាប់នារីគ្រប់រូប វាតែងតែកើតឡើងក្រោយពេលដែលអ្នកដករោមក្លៀករួច។,Cambodia
ខាងក្រោមនេះយើងខ្ញុំនឹងប្រាប់អ្នកពីវិធីបំបាត់មួយចំនួនដែលអាចជួយអ្នកបាន។,Cambodia
ដូច្នេះផ្លូវនេះ សំខាន់ណាស់ក្នុងការចូលរួមកសាងប្រទេសជាតិមាតុភូមិរបស់យើង ធ្វើឱ្យការដឹកទំនិញមានតម្លៃថោក ចំណេញពេលវេលាដឹកទាំងទំនិញ ដឹកទាំងអ្នកទេសចរ ប្រជាពលរដ្ឋយើងផង។,Cambodia
សំខាន់ណាស់ដែលសម្តេចតេជោ ហ៊ុន សែន លោកបានផ្តល់អាទិភាពមួយក្នុងអាទិភាពចំនួន៤ ក្នុងការកសាងប្រទេសជាតិ ផ្លូវ ភ្លើង ទឹក ធនធានមនុស្ស»។,Cambodia
លោក ស៊ុន ចាន់ថុល បានអះអាងថា រាជរដ្ឋាភិបាលកម្ពុជានឹងនៅតែបន្តប្រឹងប្រែងក្នុងការកសាងផ្លូវ និងស្ពាន ដើម្បីទាក់ទាញអ្នកវិនិយោគ សម្រួលការធ្វើដំណើរ និងដឹកជញ្ជូនទំនិញ។,Cambodia
ពាក់ព័ន្ធនឹងការកសាងផ្លូវ និងស្ពាននេះ ថវិកាភាគច្រើនបំផុត គឺទទួលបានពីប្រទេសជាមិត្តដូចជាចិន ជប៉ុន កូរ៉េខាងត្បូង និងអង្គការដៃគូអភិវឌ្ឍន៍នានា​ដូចជាធនាគារ​ពិភពលោក និងធនាគារអភិវឌ្ឍន៍អាស៊ី។,Cambodia
ការខ្ចីលុយមកសាងសង់ផ្លូវនេះ តែងបានធ្វើឱ្យមានប្រជាពលរដ្ឋខ្មែរមួយចំនួនសម្តែងក្តីកង្វល់ខ្លាចកម្ពុជាជាប់បំណុលគេច្រើន និងខ្លះទៀត បានលើកឡើងថា រាជរដ្ឋាភិបាលអសមត្ថភាពមិនមានថវិកាជាតិសម្រាប់កសាងផ្លូវជាដើម។,Cambodia
ឆ្លើយតបក្តីកង្វល់ និងការលើកឡើងទាំងនេះ លោកទេសរដ្ឋមន្ត្រី ស៊ុន ចាន់ថុល បានបញ្ជាក់ថា កម្ពុជាមិនមែនមិនមានថវិកាសម្រាប់សាងសង់ផ្លូវនោះទេ។,Cambodia
ສ້າງ​ປຶ້ມ​ຍຸດ​ທະ​ວິ​ທີ​ຂອງ​ພວກ​ເຈົ້າ ເຖິງວິ​ທີ​ທີ່​ພວກ​ເຈົ້າ​ຈະ​ພິ​ສູດ​ຕົວ​ເອງ ວ່າ​ເປັນ​ສາ​ນຸ​ສິດ​ຂອງ​ພຣະ​ຄຣິດ.,Laos
"ໂດຍ​ທີ່ເປັນ​ນັກ​ຮຽນ, ຫລາຍ​ຄົນ​ພວກ​ເຈົ້າ​ກໍ​ຍັງ​ພັດ​ທະ​ນາ​ພອນ​ສະ​ຫວັນ, ຄວາມ​ສົນ​ໃຈ, ແລະ ງານ​ອະ​ດິ​ເລກ ຜ່ານ​ທາງ​ກິດ​ຈະ​ກຳ​ທີ່ນອກ​ຫລັກ​ສູດ ຢູ່​ໂຮງ​ຮຽນ ຫລື ຮຽນ​ພິ​ເສດ, ເປັນ​ທີມ, ແລະ ເປັນ​ກຸ່ມ ຢູ່ນອກ​ໂຮງ​ຮຽນ, ຮ່ວມ​ທັງ​ກິ​ລາ.",Laos
"ເດືອນ​ທັນ​ວາ​ປີ​ກາຍນີ້, ຝ່າຍ​ປະ​ທານ​ສູງ​ສຸດ ໄດ້​ອະ​ນຸ​ມັດ​ເອ​ກະ​ສານ ທີ່​ປະ​ກາດ​ວ່າ ເດັກ​ນ້ອຍ​ຜູ້​ຊາຍ​ອາ​ຍຸ 11 ປີ ສາ​ມາດ “ເລີ່ມ​ຕົ້ນ​ໄປ​ຮ່ວມ … ກຸ່ມ​ຖາ​ນະ​ປະ​ໂລ​ຫິດ​ແຫ່ງ​ອາ​ໂຣນ … ເລີ່ມ​ຕົ້ນ​ໃນ​ເດືອນ​ມັງ​ກອນ ຂອງ​ປີ​ທີ່​ເຂົາ​ຈະ​ເຖິງ​ອາ​ຍຸ 12 ປີ.”",Laos
